Year,State,AER Fuel Type Code,Net Generation MWh
2016,AK,RFO,0
2016,AK,HYC,25644
2016,AK,HYC,4589
2016,AK,DFO,8
2016,AK,DFO,132
2016,AK,DFO,80
2016,AK,HYC,27902
2016,AK,HYC,2700
2016,AK,DFO,81
2016,AK,DFO,-201
2016,AK,HYC,71246
2016,AK,HYC,124484
2016,AK,DFO,41
2016,AK,NG,45041
2016,AK,DFO,0
2016,AK,HYC,76916
2016,AK,HYC,273037
2016,AK,ORW,0
2016,AK,DFO,0
2016,AK,COL,191982
2016,AK,WWW,0
2016,AK,HYC,20683
2016,AK,DFO,-1111
2016,AK,DFO,30159
2016,AK,WND,1688
2016,AK,HYC,11621
2016,AK,DFO,111
2016,AK,DFO,105
2016,AK,HYC,69018
2016,AK,DFO,44
2016,AK,NG,84421
2016,AK,DFO,18122
2016,AK,HYC,35983
2016,AK,HYC,54850
2016,AK,DFO,9175
2016,AK,DFO,431
2016,AK,DFO,-9
2016,AK,DFO,5589
2016,AK,DFO,0
2016,AK,DFO,0
2016,AK,DFO,87
2016,AK,DFO,2442
2016,AK,WOO,48475
2016,AK,DFO,16005
2016,AK,WOO,0
2016,AK,WOO,253499
2016,AK,DFO,97231
2016,AK,WOO,0
2016,AK,RFO,0
2016,AK,DFO,7251
2016,AK,RFO,0
2016,AK,DFO,-118
2016,AK,DFO,0
2016,AK,DFO,2879
2016,AK,COL,121356
2016,AK,WOC,68241
2016,AK,HYC,86666
2016,AK,NG,12
2016,AK,NG,-780
2016,AK,DFO,3199
2016,AK,DFO,22066
2016,AK,HYC,14286
2016,AK,DFO,16483
2016,AK,WND,3991
2016,AK,DFO,10403
2016,AK,DFO,5045
2016,AK,DFO,5
2016,AK,DFO,2471
2016,AK,DFO,4654
2016,AK,WOO,0
2016,AK,DFO,3326
2016,AK,WOO,0
2016,AK,DFO,1545
2016,AK,WOO,0
2016,AK,DFO,2729
2016,AK,WOO,0
2016,AK,DFO,1855
2016,AK,WOO,0
2016,AK,DFO,2980
2016,AK,WOO,0
2016,AK,DFO,2812
2016,AK,WOO,0
2016,AK,DFO,1638
2016,AK,WOO,0
2016,AK,DFO,2987
2016,AK,WOO,0
2016,AK,DFO,2289
2016,AK,DFO,23
2016,AK,NG,105352
2016,AK,DFO,76
2016,AK,NG,449611
2016,AK,NG,34676
2016,AK,DFO,41020
2016,AK,HYC,42915
2016,AK,HYC,13207
2016,AK,DFO,5794
2016,AK,HYC,789
2016,AK,DFO,175
2016,AK,DFO,1099
2016,AK,HYC,3743
2016,AK,DFO,3046
2016,AK,HYC,4585
2016,AK,DFO,1107
2016,AK,DFO,1
2016,AK,NG,50161
2016,AK,NG,0
2016,AK,DFO,2554
2016,AK,DFO,2614
2016,AK,HYC,3100
2016,AK,DFO,77
2016,AK,DFO,8
2016,AK,DFO,0
2016,AK,HYC,430509
2016,AK,DFO,-1
2016,AK,DFO,5390
2016,AK,DFO,1714
2016,AK,WOO,0
2016,AK,DFO,3348
2016,AK,WOO,0
2016,AK,DFO,2139
2016,AK,WOO,0
2016,AK,DFO,2859
2016,AK,DFO,4580
2016,AK,DFO,414
2016,AK,NG,5935
2016,AK,DFO,6549
2016,AK,NG,0
2016,AK,DFO,3609
2016,AK,DFO,3855
2016,AK,DFO,6796
2016,AK,HYC,2090
2016,AK,DFO,1824
2016,AK,DFO,46918
2016,AK,DFO,289
2016,AK,DFO,0
2016,AK,HYC,16957
2016,AK,HYC,20763
2016,AK,WOO,0
2016,AK,WOO,17636
2016,AK,HYC,15539
2016,AK,COL,105551
2016,AK,DFO,216
2016,AK,COL,69679
2016,AK,DFO,0
2016,AK,DFO,2603
2016,AK,NG,1130
2016,AK,COL,37331
2016,AK,WWW,0
2016,AK,DFO,0
2016,AK,WOO,0
2016,AK,NG,62679
2016,AK,DFO,18455
2016,AK,DFO,29837
2016,AK,ORW,502
2016,AK,DFO,108
2016,AK,NG,147381
2016,AK,NG,251517
2016,AK,DFO,689
2016,AK,DFO,-10
2016,AK,HYC,5322
2016,AK,DFO,38
2016,AK,HYC,7123
2016,AK,NG,194964
2016,AK,NG,677026
2016,AK,DFO,0
2016,AK,WOO,1813
2016,AK,DFO,0
2016,AK,WOO,2302
2016,AK,DFO,0
2016,AK,WOO,1213
2016,AK,DFO,0
2016,AK,WOO,1447
2016,AK,DFO,0
2016,AK,WOO,3351
2016,AK,DFO,0
2016,AK,WOO,1634
2016,AK,DFO,0
2016,AK,WOO,2156
2016,AK,DFO,0
2016,AK,WOO,1938
2016,AK,DFO,0
2016,AK,WOO,1287
2016,AK,DFO,0
2016,AK,WOO,1278
2016,AK,DFO,0
2016,AK,WOO,1911
2016,AK,DFO,0
2016,AK,WOO,1551
2016,AK,DFO,0
2016,AK,WOO,1927
2016,AK,DFO,0
2016,AK,WOO,1282
2016,AK,DFO,0
2016,AK,WOO,2958
2016,AK,DFO,0
2016,AK,WOO,3430
2016,AK,HYC,87454
2016,AK,WND,29309
2016,AK,NG,39612
2016,AK,OTH,-2392
2016,AK,WND,73845
2016,AK,NG,0
2016,AK,NG,72702
2016,AK,DFO,0
2016,AK,MLG,42515
2016,AK,NG,1
2016,AK,OTH,0
2016,AK,WND,56022
2016,AK,WND,4446
2016,AK,HYC,7649
2016,AK,HYC,881
2016,AK,DFO,0
2016,AK,NG,819046
2016,AK,DFO,138
2016,AK,DFO,1316
2016,AK,DFO,1474
2016,AK,DFO,1343
2016,AK,DFO,0
2016,AK,DFO,1137
2016,AK,OTH,0
2016,AK,HYC,96901
2016,AK,DFO,0
2016,AK,WOO,0
2016,AL,HYC,-325
2016,AL,NG,2918277
2016,AL,NG,5483083
2016,AL,COL,4278313
2016,AL,NG,91218
2016,AL,HYC,468960
2016,AL,COL,0
2016,AL,NG,190978
2016,AL,WWW,0
2016,AL,COL,5481976
2016,AL,DFO,12465
2016,AL,COL,0
2016,AL,DFO,6
2016,AL,NG,156837
2016,AL,COL,0
2016,AL,COL,525671
2016,AL,NG,627120
2016,AL,COL,0
2016,AL,HYC,154855
2016,AL,HYC,129325
2016,AL,HYC,269244
2016,AL,HYC,266305
2016,AL,HYC,404623
2016,AL,HYC,304289
2016,AL,HYC,372569
2016,AL,HYC,233853
2016,AL,HYC,200640
2016,AL,HYC,164092
2016,AL,HYC,116654
2016,AL,DFO,132
2016,AL,COL,3774470
2016,AL,DFO,0
2016,AL,NG,505819
2016,AL,HYC,239468
2016,AL,NUC,9523236
2016,AL,NUC,8308499
2016,AL,NUC,8382888
2016,AL,COL,0
2016,AL,DFO,442
2016,AL,NG,1938
2016,AL,COL,0
2016,AL,COL,739247
2016,AL,DFO,2706
2016,AL,COL,0
2016,AL,HYC,506256
2016,AL,HYC,1014935
2016,AL,HYC,5718
2016,AL,HYC,14113
2016,AL,COL,1470744
2016,AL,DFO,9948
2016,AL,DFO,19
2016,AL,NG,1295758
2016,AL,DFO,36
2016,AL,NG,2520793
2016,AL,NUC,6672996
2016,AL,NUC,7014260
2016,AL,DFO,0
2016,AL,NG,277344
2016,AL,COL,17915695
2016,AL,HYC,195134
2016,AL,HYC,114934
2016,AL,HYC,1809161
2016,AL,NG,-8047
2016,AL,DFO,6
2016,AL,NG,316912
2016,AL,NG,166655
2016,AL,NG,551951
2016,AL,NG,10083
2016,AL,NG,467026
2016,AL,NG,4545663
2016,AL,NG,7125198
2016,AL,NG,269687
2016,AL,NG,1002972
2016,AL,NG,2438266
2016,AL,NG,3658619
2016,AL,DFO,0
2016,AL,COL,0
2016,AL,NG,0
2016,AL,WWW,206985
2016,AL,DFO,1497
2016,AL,NG,26267
2016,AL,WWW,75742
2016,AL,COL,27318
2016,AL,WWW,121994
2016,AL,DFO,957
2016,AL,NG,59391
2016,AL,RFO,0
2016,AL,WWW,9716
2016,AL,NG,2481
2016,AL,OOG,21245
2016,AL,COL,0
2016,AL,NG,164900
2016,AL,WWW,226530
2016,AL,OOG,0
2016,AL,NG,0
2016,AL,COL,28608
2016,AL,WWW,328693
2016,AL,DFO,0
2016,AL,NG,87828
2016,AL,ORW,0
2016,AL,WWW,125752
2016,AL,WOO,2789
2016,AL,DFO,0
2016,AL,NG,60329
2016,AL,DFO,0
2016,AL,NG,233708
2016,AL,WWW,187649
2016,AL,NG,51279
2016,AL,WWW,44004
2016,AL,COL,0
2016,AL,WWW,95852
2016,AL,DFO,0
2016,AL,NG,38931
2016,AL,WWW,408861
2016,AL,DFO,340
2016,AL,NG,17924
2016,AL,WWW,12287
2016,AL,NG,4433
2016,AL,NG,78852
2016,AL,NG,17476
2016,AL,COL,155
2016,AL,WWW,228426
2016,AL,DFO,0
2016,AL,NG,48494
2016,AL,RFO,1335
2016,AL,WWW,197635
2016,AL,COL,16209
2016,AL,WWW,185183
2016,AL,DFO,265
2016,AL,NG,16025
2016,AL,WWW,11178
2016,AL,WWW,111154
2016,AL,DFO,0
2016,AL,NG,98627
2016,AL,OTH,0
2016,AL,RFO,7355
2016,AL,ORW,0
2016,AL,WWW,9441
2016,AL,NG,154252
2016,AL,WWW,319369
2016,AL,DFO,0
2016,AL,NG,29743
2016,AL,WWW,273892
2016,AL,DFO,695
2016,AL,NG,0
2016,AL,WWW,77001
2016,AL,DFO,144
2016,AL,NG,47166
2016,AL,NG,19268
2016,AL,DFO,0
2016,AL,NG,490090
2016,AL,DFO,0
2016,AL,NG,1011159
2016,AL,DFO,0
2016,AL,NG,1114862
2016,AL,DFO,0
2016,AL,NG,1790655
2016,AL,NG,928565
2016,AL,NG,1671893
2016,AL,NG,1444849
2016,AL,NG,2670424
2016,AL,DFO,4695
2016,AL,NG,190430
2016,AL,NG,1946750
2016,AL,NG,3440351
2016,AL,DFO,0
2016,AL,NG,2140440
2016,AL,DFO,0
2016,AL,NG,3045201
2016,AL,NG,46242
2016,AL,NG,181
2016,AL,OOG,2808
2016,AL,WWW,39791
2016,AL,MLG,10970
2016,AL,MLG,27140
2016,AL,SUN,31261
2016,AR,HYC,70029
2016,AR,NG,332156
2016,AR,DFO,0
2016,AR,NG,0
2016,AR,DFO,0
2016,AR,HYC,42767
2016,AR,HYC,164928
2016,AR,HYC,67927
2016,AR,HPS,38824
2016,AR,HYC,198122
2016,AR,DFO,0
2016,AR,NG,0
2016,AR,HYC,46537
2016,AR,HYC,233281
2016,AR,HYC,223819
2016,AR,HYC,875676
2016,AR,HYC,664117
2016,AR,DFO,0
2016,AR,NG,55394
2016,AR,DFO,0
2016,AR,NG,200508
2016,AR,NG,16219
2016,AR,RFO,0
2016,AR,NG,61314
2016,AR,RFO,0
2016,AR,DFO,12805
2016,AR,COL,5684733
2016,AR,DFO,6015
2016,AR,COL,2035319
2016,AR,HYC,103533
2016,AR,DFO,9630
2016,AR,COL,7694609
2016,AR,HYC,138536
2016,AR,HYC,169672
2016,AR,HYC,147872
2016,AR,HYC,378865
2016,AR,NG,41
2016,AR,DFO,0
2016,AR,NG,48100
2016,AR,NG,354
2016,AR,NUC,7752291
2016,AR,NUC,5668731
2016,AR,NG,940
2016,AR,ORW,4631
2016,AR,WWW,249476
2016,AR,DFO,0
2016,AR,NG,157967
2016,AR,OTH,0
2016,AR,WWW,94801
2016,AR,WOO,3355
2016,AR,WWW,303833
2016,AR,DFO,0
2016,AR,NG,20926
2016,AR,RFO,0
2016,AR,OTH,581
2016,AR,WWW,89133
2016,AR,WWW,68899
2016,AR,DFO,0
2016,AR,NG,30303
2016,AR,PC,0
2016,AR,WOO,0
2016,AR,WWW,0
2016,AR,COL,49895
2016,AR,WWW,398984
2016,AR,NG,69779
2016,AR,RFO,0
2016,AR,OTH,5056
2016,AR,WWW,49704
2016,AR,HYC,0
2016,AR,DFO,0
2016,AR,NG,213364
2016,AR,DFO,0
2016,AR,NG,999607
2016,AR,NG,106243
2016,AR,NG,413236
2016,AR,DFO,433
2016,AR,NG,263896
2016,AR,DFO,802
2016,AR,NG,470384
2016,AR,NG,3811468
2016,AR,NG,5647977
2016,AR,NG,1241828
2016,AR,NG,1722413
2016,AR,NG,708115
2016,AR,NG,1338879
2016,AR,ORW,43440
2016,AR,WWW,2289
2016,AR,NG,117273
2016,AR,DFO,9318
2016,AR,COL,4596002
2016,AR,NG,7805
2016,AR,DFO,5
2016,AR,NG,67718
2016,AR,MLG,33799
2016,AR,NG,9238
2016,AR,COL,3739513
2016,AR,MLG,30837
2016,AR,HYC,6005
2016,AR,HYC,15966
2016,AR,HYC,22334
2016,AR,SUN,24542
2016,AR,NG,37742
2016,AR,SUN,1600
2016,AR,NG,0
2016,AZ,HYC,0
2016,AZ,COL,0
2016,AZ,DFO,4044
2016,AZ,NG,196
2016,AZ,COL,2427927
2016,AZ,DFO,84
2016,AZ,NG,2987
2016,AZ,SUN,653
2016,AZ,DFO,0
2016,AZ,NG,133018
2016,AZ,RFO,0
2016,AZ,NG,692869
2016,AZ,NG,398182
2016,AZ,DFO,0
2016,AZ,NG,1475759
2016,AZ,NG,3219
2016,AZ,DFO,0
2016,AZ,NG,15748
2016,AZ,RFO,0
2016,AZ,DFO,331
2016,AZ,NG,154599
2016,AZ,NG,205774
2016,AZ,RFO,0
2016,AZ,NG,5324
2016,AZ,DFO,0
2016,AZ,NG,4907
2016,AZ,COL,0
2016,AZ,MLG,0
2016,AZ,NG,772370
2016,AZ,RFO,0
2016,AZ,COL,0
2016,AZ,DFO,-56
2016,AZ,NG,-174
2016,AZ,SUN,153
2016,AZ,DFO,-6
2016,AZ,NG,84937
2016,AZ,HYC,41702
2016,AZ,HPS,3727
2016,AZ,NG,431319
2016,AZ,NG,768549
2016,AZ,DFO,0
2016,AZ,NG,-1868
2016,AZ,HYC,10265
2016,AZ,HPS,12071
2016,AZ,HYC,58948
2016,AZ,HYC,27419
2016,AZ,HYC,1118857
2016,AZ,HYC,4016225
2016,AZ,DFO,0
2016,AZ,NG,42548
2016,AZ,COL,654367
2016,AZ,NG,116869
2016,AZ,COL,1254995
2016,AZ,COL,12032140
2016,AZ,DFO,26443
2016,AZ,NUC,10154373
2016,AZ,NUC,11717178
2016,AZ,NUC,10505926
2016,AZ,DFO,0
2016,AZ,NG,934
2016,AZ,DFO,7814
2016,AZ,COL,4917135
2016,AZ,COL,0
2016,AZ,DFO,13
2016,AZ,NG,607
2016,AZ,HPS,42832
2016,AZ,HYC,75735
2016,AZ,NG,970678
2016,AZ,NG,646013
2016,AZ,NG,1368488
2016,AZ,SUN,17309
2016,AZ,DFO,12923
2016,AZ,COL,9116827
2016,AZ,HYC,1818612
2016,AZ,DFO,26
2016,AZ,NG,23
2016,AZ,DFO,0
2016,AZ,NG,2851
2016,AZ,DFO,0
2016,AZ,NG,8355
2016,AZ,NG,864595
2016,AZ,NG,1222137
2016,AZ,NG,480792
2016,AZ,NG,673936
2016,AZ,NG,30911
2016,AZ,NG,69493
2016,AZ,NG,746587
2016,AZ,NG,1139242
2016,AZ,NG,1124831
2016,AZ,NG,1716393
2016,AZ,NG,1147144
2016,AZ,NG,2226588
2016,AZ,NG,1980938
2016,AZ,NG,3177961
2016,AZ,NG,1055713
2016,AZ,NG,1451979
2016,AZ,NG,234372
2016,AZ,SUN,5432
2016,AZ,NG,54338
2016,AZ,NG,56868
2016,AZ,NG,438
2016,AZ,ORW,0
2016,AZ,WWW,176136
2016,AZ,SUN,643670
2016,AZ,DFO,-21
2016,AZ,NG,167696
2016,AZ,WND,112321
2016,AZ,SUN,54194
2016,AZ,SUN,743533
2016,AZ,WND,116380
2016,AZ,SUN,1402
2016,AZ,MLG,22767
2016,AZ,SUN,1810
2016,AZ,SUN,2511
2016,AZ,SUN,45734
2016,AZ,SUN,38993
2016,AZ,SUN,37662
2016,AZ,SUN,40655
2016,AZ,SUN,74846
2016,AZ,SUN,5315
2016,AZ,SUN,364396
2016,AZ,SUN,408250
2016,AZ,SUN,8972
2016,AZ,SUN,9854
2016,AZ,SUN,0
2016,AZ,WND,24935
2016,AZ,SUN,34860
2016,AZ,SUN,9224
2016,AZ,MLG,15475
2016,AZ,SUN,52143
2016,AZ,SUN,1036
2016,AZ,SUN,3228
2016,AZ,SUN,96915
2016,AZ,SUN,7398
2016,AZ,SUN,20652
2016,AZ,SUN,26142
2016,AZ,WND,222162
2016,AZ,SUN,8886
2016,AZ,NG,50187
2016,AZ,SUN,47762
2016,AZ,SUN,41342
2016,AZ,SUN,2227
2016,AZ,SUN,2607
2016,AZ,SUN,37104
2016,AZ,SUN,0
2016,AZ,SUN,55748
2016,AZ,SUN,44136
2016,AZ,SUN,3404
2016,AZ,SUN,3095
2016,AZ,SUN,15235
2016,AZ,SUN,4261
2016,AZ,NG,872875
2016,AZ,NG,1107125
2016,AZ,SUN,4481
2016,AZ,SUN,2072
2016,AZ,SUN,6495
2016,AZ,SUN,2100
2016,AZ,SUN,154324
2016,AZ,WND,65784
2016,AZ,SUN,9973
2016,AZ,SUN,31257
2016,AZ,SUN,102975
2016,AZ,SUN,11951
2016,AZ,SUN,79764
2016,AZ,NG,36816
2016,AZ,NG,659648
2016,AZ,NG,1021332
2016,AZ,SUN,8924
2016,AZ,SUN,23552
2016,AZ,SUN,13055
2016,AZ,SUN,121501
2016,AZ,NG,958134
2016,AZ,NG,1428767
2016,AZ,SUN,14636
2016,AZ,SUN,38231
2016,AZ,SUN,38278
2016,AZ,SUN,13255
2016,AZ,SUN,21060
2016,AZ,SUN,4656
2016,AZ,SUN,12278
2016,AZ,SUN,77
2016,AZ,SUN,15
2016,AZ,NG,48106
2016,AZ,NG,71785
2016,AZ,NG,0
2016,AZ,NG,0
2016,AZ,SUN,28166
2016,CA,HYC,74461
2016,CA,HYC,0
2016,CA,HPS,238699
2016,CA,DFO,1306
2016,CA,NG,1547
2016,CA,HYC,18
2016,CA,HYC,3360
2016,CA,HYC,4786
2016,CA,HYC,3123
2016,CA,HYC,5833
2016,CA,HYC,132644
2016,CA,HYC,331916
2016,CA,HYC,181578
2016,CA,HYC,260393
2016,CA,HYC,76608
2016,CA,HYC,85487
2016,CA,HYC,307410
2016,CA,HYC,32350
2016,CA,HYC,47515
2016,CA,HYC,6813
2016,CA,HYC,250939
2016,CA,HYC,49393
2016,CA,HYC,15919
2016,CA,HYC,157038
2016,CA,HYC,246250
2016,CA,HYC,93409
2016,CA,HYC,61247
2016,CA,HYC,434128
2016,CA,HYC,344669
2016,CA,HYC,29404
2016,CA,HYC,10118
2016,CA,HYC,25538
2016,CA,HYC,32645
2016,CA,DFO,1658
2016,CA,NG,365086
2016,CA,ORW,0
2016,CA,HYC,18808
2016,CA,HYC,587264
2016,CA,HYC,44863
2016,CA,HYC,15462
2016,CA,HYC,125119
2016,CA,HYC,3295
2016,CA,HYC,7997
2016,CA,NG,877854
2016,CA,NG,1524551
2016,CA,NG,182531
2016,CA,HYC,13756
2016,CA,HYC,41923
2016,CA,HYC,7876
2016,CA,HYC,191861
2016,CA,HYC,299634
2016,CA,HYC,392158
2016,CA,HYC,587622
2016,CA,HYC,313589
2016,CA,HYC,423270
2016,CA,NG,110709
2016,CA,HYC,431224
2016,CA,HYC,8340
2016,CA,HYC,346829
2016,CA,HYC,3389
2016,CA,HYC,480
2016,CA,HYC,174893
2016,CA,HYC,20390
2016,CA,HYC,16756
2016,CA,HYC,948
2016,CA,HYC,17352
2016,CA,HYC,34819
2016,CA,HYC,402166
2016,CA,GEO,4628971
2016,CA,HYC,269377
2016,CA,HYC,14898
2016,CA,HYC,43593
2016,CA,HYC,78889
2016,CA,HYC,67770
2016,CA,HYC,34315
2016,CA,HYC,80964
2016,CA,HYC,104792
2016,CA,HYC,10146
2016,CA,HYC,100752
2016,CA,DFO,0
2016,CA,NG,801
2016,CA,NG,1390
2016,CA,NG,286490
2016,CA,RFO,0
2016,CA,DFO,0
2016,CA,NG,4961
2016,CA,DFO,0
2016,CA,NG,2624
2016,CA,HYC,13508
2016,CA,NG,889395
2016,CA,HYC,4312
2016,CA,HYC,282180
2016,CA,HYC,332639
2016,CA,HYC,763372
2016,CA,HYC,378638
2016,CA,HYC,212772
2016,CA,HYC,359244
2016,CA,HYC,24861
2016,CA,HYC,22880
2016,CA,HYC,23688
2016,CA,HYC,10842
2016,CA,HYC,8024
2016,CA,HYC,-218
2016,CA,NG,156364
2016,CA,HYC,1294
2016,CA,NG,486191
2016,CA,HYC,5740
2016,CA,HYC,6976
2016,CA,HYC,18979
2016,CA,HYC,117487
2016,CA,HYC,152368
2016,CA,NG,25032
2016,CA,HYC,7722
2016,CA,HYC,632582
2016,CA,NG,2085
2016,CA,NG,154607
2016,CA,NG,103280
2016,CA,HYC,30359
2016,CA,HYC,11019
2016,CA,NG,320555
2016,CA,HYC,45954
2016,CA,NG,1840802
2016,CA,NG,3049970
2016,CA,HYC,876
2016,CA,HYC,2699
2016,CA,HYC,10540
2016,CA,HYC,100166
2016,CA,NG,2135
2016,CA,NG,5432
2016,CA,NG,22421
2016,CA,MLG,53552
2016,CA,NG,61107
2016,CA,HYC,648323
2016,CA,HYC,359476
2016,CA,HYC,567483
2016,CA,HYC,45727
2016,CA,HYC,46355
2016,CA,HYC,93218
2016,CA,HYC,23619
2016,CA,OTH,0
2016,CA,DFO,0
2016,CA,NG,285374
2016,CA,DFO,0
2016,CA,NG,583512
2016,CA,NG,163849
2016,CA,RFO,0
2016,CA,HYC,1484
2016,CA,HYC,0
2016,CA,HPS,378922
2016,CA,HYC,37040
2016,CA,HYC,1613
2016,CA,HYC,31469
2016,CA,HYC,0
2016,CA,HYC,6770
2016,CA,DFO,0
2016,CA,NG,20784
2016,CA,ORW,0
2016,CA,DFO,0
2016,CA,NG,58044
2016,CA,ORW,0
2016,CA,DFO,0
2016,CA,NG,56586
2016,CA,ORW,0
2016,CA,DFO,0
2016,CA,NG,905562
2016,CA,ORW,0
2016,CA,DFO,0
2016,CA,NG,1511137
2016,CA,ORW,0
2016,CA,NG,421359
2016,CA,ORW,0
2016,CA,NG,530052
2016,CA,ORW,0
2016,CA,RFO,0
2016,CA,HYC,21160
2016,CA,HYC,3424
2016,CA,HYC,682
2016,CA,NG,276097
2016,CA,OOG,0
2016,CA,NG,539812
2016,CA,OOG,0
2016,CA,NG,180652
2016,CA,ORW,0
2016,CA,NG,352528
2016,CA,ORW,70871
2016,CA,HYC,31150
2016,CA,DFO,0
2016,CA,NG,681725
2016,CA,ORW,0
2016,CA,DFO,0
2016,CA,NG,1124780
2016,CA,ORW,0
2016,CA,DFO,0
2016,CA,NG,8262
2016,CA,ORW,0
2016,CA,HYC,148222
2016,CA,HYC,20145
2016,CA,HYC,161362
2016,CA,HYC,90867
2016,CA,HYC,68443
2016,CA,HYC,347220
2016,CA,HYC,85555
2016,CA,HYC,128938
2016,CA,HYC,74148
2016,CA,HYC,233808
2016,CA,NG,25680
2016,CA,NG,85
2016,CA,NG,459
2016,CA,NG,31740
2016,CA,HYC,54456
2016,CA,HYC,531978
2016,CA,HYC,19405
2016,CA,HYC,400971
2016,CA,HYC,4958
2016,CA,HYC,404004
2016,CA,HYC,575860
2016,CA,HYC,92670
2016,CA,HYC,53967
2016,CA,HYC,645545
2016,CA,HYC,876777
2016,CA,HYC,1703427
2016,CA,HYC,224070
2016,CA,HYC,9540
2016,CA,HYC,593960
2016,CA,HYC,133554
2016,CA,HYC,333401
2016,CA,HYC,53959
2016,CA,HYC,1748041
2016,CA,HPS,-50859
2016,CA,HYC,440872
2016,CA,HPS,-317173
2016,CA,HYC,193724
2016,CA,HYC,277804
2016,CA,HYC,1052713
2016,CA,HYC,28713
2016,CA,HYC,806
2016,CA,HYC,16278
2016,CA,HYC,20224
2016,CA,HYC,4497
2016,CA,HYC,1737
2016,CA,HYC,5858
2016,CA,HYC,25595
2016,CA,HYC,11779
2016,CA,HYC,7654
2016,CA,GEO,242482
2016,CA,HYC,27711
2016,CA,HYC,22638
2016,CA,NG,5260
2016,CA,HYC,16549
2016,CA,HYC,12398
2016,CA,HYC,2970
2016,CA,HYC,5873
2016,CA,HYC,16068
2016,CA,HYC,302683
2016,CA,HYC,3216
2016,CA,HYC,0
2016,CA,HYC,1359
2016,CA,HYC,34916
2016,CA,HYC,3911
2016,CA,HYC,7927
2016,CA,GEO,0
2016,CA,HYC,67000
2016,CA,DFO,-64
2016,CA,NG,-98
2016,CA,NG,0
2016,CA,DFO,43
2016,CA,NG,867
2016,CA,NUC,9969493
2016,CA,NUC,8938085
2016,CA,HPS,-498562
2016,CA,HYC,212094
2016,CA,HYC,287460
2016,CA,DFO,0
2016,CA,WOO,5625
2016,CA,HYC,0
2016,CA,HYC,68807
2016,CA,HYC,1120
2016,CA,DFO,225
2016,CA,HYC,109772
2016,CA,HYC,0
2016,CA,HYC,32845
2016,CA,HYC,27372
2016,CA,HYC,38554
2016,CA,HYC,8306
2016,CA,OTH,0
2016,CA,WOO,672
2016,CA,DFO,28802
2016,CA,HYC,4982
2016,CA,HYC,62376
2016,CA,HYC,20321
2016,CA,HYC,5230
2016,CA,HYC,8729
2016,CA,HYC,24231
2016,CA,HYC,9463
2016,CA,DFO,0
2016,CA,NG,407
2016,CA,DFO,0
2016,CA,NG,45441
2016,CA,NG,64032
2016,CA,DFO,0
2016,CA,NG,288299
2016,CA,NG,80561
2016,CA,NG,57498
2016,CA,NG,80836
2016,CA,NG,219102
2016,CA,NG,3224
2016,CA,NG,111901
2016,CA,HYC,40738
2016,CA,GEO,475231
2016,CA,GEO,343787
2016,CA,DFO,0
2016,CA,NG,2304
2016,CA,DFO,0
2016,CA,NG,3574
2016,CA,DFO,0
2016,CA,NG,1675
2016,CA,DFO,1
2016,CA,NG,1002
2016,CA,HYC,7997
2016,CA,HYC,3330
2016,CA,WND,562352
2016,CA,NG,65304
2016,CA,ORW,2943
2016,CA,NG,282709
2016,CA,ORW,11355
2016,CA,NG,17950
2016,CA,NG,127509
2016,CA,NG,564791
2016,CA,NG,34203
2016,CA,NG,300358
2016,CA,NG,542011
2016,CA,HYC,34959
2016,CA,NG,123093
2016,CA,DFO,335
2016,CA,NG,1234
2016,CA,HYC,238379
2016,CA,HYC,33870
2016,CA,HYC,1664
2016,CA,NG,13397
2016,CA,ORW,0
2016,CA,NG,3939
2016,CA,NG,1088
2016,CA,ORW,11797
2016,CA,WND,13738
2016,CA,NG,38565
2016,CA,NG,102828
2016,CA,NG,20233
2016,CA,NG,4497
2016,CA,WWW,64140
2016,CA,MLG,36755
2016,CA,OTH,35313
2016,CA,NG,7441
2016,CA,NG,302
2016,CA,ORW,30149
2016,CA,NG,1170
2016,CA,ORW,122280
2016,CA,NG,27041
2016,CA,NG,19429
2016,CA,HYC,6071
2016,CA,HYC,7498
2016,CA,WWW,81427
2016,CA,NG,691
2016,CA,NG,4837
2016,CA,NG,2956
2016,CA,HYC,1900
2016,CA,NG,10274
2016,CA,NG,26885
2016,CA,NG,27361
2016,CA,DFO,11
2016,CA,WND,15248
2016,CA,DFO,0
2016,CA,NG,71176
2016,CA,DFO,8
2016,CA,NG,90437
2016,CA,OOG,7636
2016,CA,NG,1293968
2016,CA,OOG,0
2016,CA,HYC,615
2016,CA,HYC,24682
2016,CA,NG,11180
2016,CA,NG,69391
2016,CA,HYC,10436
2016,CA,NG,123099
2016,CA,NG,296089
2016,CA,NG,2375
2016,CA,PC,0
2016,CA,OTH,0
2016,CA,WWW,330443
2016,CA,NG,133704
2016,CA,NG,618707
2016,CA,NG,236799
2016,CA,NG,5515
2016,CA,NG,41106
2016,CA,MLG,20668
2016,CA,NG,0
2016,CA,WOO,0
2016,CA,MLG,0
2016,CA,NG,0
2016,CA,NG,7050
2016,CA,NG,18925
2016,CA,NG,244988
2016,CA,NG,9300
2016,CA,SUN,46582
2016,CA,NG,6297
2016,CA,SUN,49034
2016,CA,NG,5700
2016,CA,SUN,50142
2016,CA,NG,9777
2016,CA,SUN,40923
2016,CA,NG,11446
2016,CA,SUN,30480
2016,CA,NG,15418
