Year,State,AER.Fuel.Type.Code,Net.Generation.MWh,Lat,Long
2016,TN,HPS,-703946,35.820245,-86.343764
2016,TN,HYC,6774061,35.820245,-86.343764
2016,TN,NUC,29578086,35.820245,-86.343764
2016,TN,ORW,6445,35.820245,-86.343764
2016,TN,OTH,19583,35.820245,-86.343764
2016,TN,WND,37747,35.820245,-86.343764
2016,TN,WWW,842629,35.820245,-86.343764
2016,TX,HYC,1342005,31.030974,-98.326329
2016,TX,NUC,42079445,31.030974,-98.326329
2016,TX,ORW,125994,31.030974,-98.326329
2016,TX,OTH,764493,31.030974,-98.326329
2016,TX,WND,57530784,31.030974,-98.326329
2016,TX,WWW,947653,31.030974,-98.326329
2016,UT,GEO,485094,39.098999,-111.878816
2016,UT,HYC,759542,39.098999,-111.878816
2016,UT,ORW,2036,39.098999,-111.878816
2016,UT,OTH,212851,39.098999,-111.878816
2016,UT,WND,822282,39.098999,-111.878816
2016,VA,HPS,-1162636,37.73086,-78.376655
2016,VA,HYC,1471462,37.73086,-78.376655
2016,VA,NUC,29731895,37.73086,-78.376655
2016,VA,WND,0,37.73086,-78.376655
2016,VA,ORW,12645,37.73086,-78.376655
2016,VA,OTH,461827,37.73086,-78.376655
2016,VA,WWW,2985943,37.73086,-78.376655
2016,VT,HYC,1077517,44.211857,-72.681238
2016,VT,OTH,0,44.211857,-72.681238
2016,VT,WND,291182,44.211857,-72.681238
2016,VT,WWW,461863,44.211857,-72.681238
2016,WA,HPS,-2318,47.372269,-120.59234
2016,WA,HYC,78345809,47.372269,-120.59234
2016,WA,NUC,9625622,47.372269,-120.59234
2016,WA,ORW,29129,47.372269,-120.59234
2016,WA,OTH,59751,47.372269,-120.59234
2016,WA,WND,8041847,47.372269,-120.59234
2016,WA,WWW,1708240,47.372269,-120.59234
2016,WI,HYC,2795258,44.356004,-89.466198
2016,WI,NUC,10151394,44.356004,-89.466198
2016,WI,ORW,105013,44.356004,-89.466198
2016,WI,OTH,49516,44.356004,-89.466198
2016,WI,WND,1515261,44.356004,-89.466198
2016,WI,WWW,879651,44.356004,-89.466198
2016,WV,HYC,1638247,38.720281,-80.649428
2016,WV,OTH,-12281,38.720281,-80.649428
2016,WV,WND,1432154,38.720281,-80.649428
2016,WY,HYC,973488,43.001645,-107.55153
2016,WY,OTH,65014,43.001645,-107.55153
2016,WY,WND,4389338,43.001645,-107.55153
