Year,State,AER.Fuel.Type.Code,Net.Generation.MWh,Lat,Long
2006,NE,WND,261247,41.499671,-99.810075
2006,NH,HYC,1528910,43.644386,-71.586283
2006,NH,WND,0,43.644386,-71.586283
2006,NH,NUC,9397856,43.644386,-71.586283
2006,NH,OTH,59317,43.644386,-71.586283
2006,NH,WWW,589981,43.644386,-71.586283
2006,NJ,HPS,-298601,39.66502,-74.738208
2006,NJ,HYC,35436,39.66502,-74.738208
2006,NJ,NUC,32567885,39.66502,-74.738208
2006,NJ,ORW,97548,39.66502,-74.738208
2006,NJ,OTH,568552,39.66502,-74.738208
2006,NJ,WND,15991,39.66502,-74.738208
2006,NM,HYC,198211,34.498624,-106.108278
2006,NM,ORW,21885,34.498624,-106.108278
2006,NM,WND,1255436,34.498624,-106.108278
2006,NV,GEO,1343711,39.440688,-116.598569
2006,NV,WND,1343711,39.440688,-116.598569
2006,NV,HYC,2057626,39.440688,-116.598569
2006,NY,HPS,-756156,43.408777,-74.871618
2006,NY,HYC,27344655,43.408777,-74.871618
2006,NY,NUC,42223899,43.408777,-74.871618
2006,NY,ORW,9631,43.408777,-74.871618
2006,NY,OTH,976637,43.408777,-74.871618
2006,NY,WND,655371,43.408777,-74.871618
2006,NY,WWW,521830,43.408777,-74.871618
2006,OH,HYC,631936,40.262259,-82.883453
2006,OH,NUC,16846939,40.262259,-82.883453
2006,OH,ORW,10469,40.262259,-82.883453
2006,OH,OTH,2805,40.262259,-82.883453
2006,OH,WND,14401,40.262259,-82.883453
2006,OH,WWW,410093,40.262259,-82.883453
2006,OK,HPS,-116473,35.455622,-97.508021
2006,OK,HYC,623579,35.455622,-97.508021
2006,OK,OTH,5445,35.455622,-97.508021
2006,OK,WND,1712441,35.455622,-97.508021
2006,OK,WWW,297283,35.455622,-97.508021
2006,OR,HYC,37850297,43.854178,-120.526709
2006,OR,ORW,27773,43.854178,-120.526709
2006,OR,OTH,40320,43.854178,-120.526709
2006,OR,WND,931219,43.854178,-120.526709
2006,OR,WWW,798793,43.854178,-120.526709
2006,PA,HPS,-698177,40.860198,-77.838617
2006,PA,HYC,2844142,40.860198,-77.838617
2006,PA,NUC,75297632,40.860198,-77.838617
2006,PA,ORW,17768,40.860198,-77.838617
2006,PA,OTH,722532,40.860198,-77.838617
2006,PA,WND,361108,40.860198,-77.838617
2006,PA,WWW,683130,40.860198,-77.838617
2006,RI,WND,0,41.587536,-71.514739
2006,RI,HYC,5909,41.587536,-71.514739
2006,SC,HPS,-1119899,33.702857,-80.627523
2006,SC,HYC,1806948,33.702857,-80.627523
2006,SC,WND,0,33.702857,-80.627523
2006,SC,NUC,50797372,33.702857,-80.627523
2006,SC,OTH,94908,33.702857,-80.627523
2006,SC,WWW,1804384,33.702857,-80.627523
2006,SD,HYC,3986014,44.470716,-100.229958
2006,SD,OTH,57,44.470716,-100.229958
2006,SD,WND,148965,44.470716,-100.229958
2006,TN,HPS,-667540,35.820245,-86.343764
2006,TN,HYC,7748650,35.820245,-86.343764
2006,TN,NUC,24678777,35.820245,-86.343764
2006,TN,ORW,34508,35.820245,-86.343764
2006,TN,OTH,4637,35.820245,-86.343764
2006,TN,WND,54598,35.820245,-86.343764
2006,TN,WWW,697819,35.820245,-86.343764
2006,TX,HYC,661971,31.030974,-98.326329
2006,TX,NUC,41264278,31.030974,-98.326329
2006,TX,ORW,36888,31.030974,-98.326329
2006,TX,OTH,989209,31.030974,-98.326329
2006,TX,WND,6670515,31.030974,-98.326329
2006,TX,WWW,892044,31.030974,-98.326329
2006,UT,GEO,190608,39.098999,-111.878816
2006,UT,WND,0,39.098999,-111.878816
2006,UT,HYC,746783,39.098999,-111.878816
2006,UT,OTH,4838,39.098999,-111.878816
2006,VA,HPS,-1167444,37.73086,-78.376655
2006,VA,HYC,1351194,37.73086,-78.376655
2006,VA,WND,0,37.73086,-78.376655
2006,VA,NUC,27593516,37.73086,-78.376655
2006,VA,ORW,16578,37.73086,-78.376655
2006,VA,OTH,491019,37.73086,-78.376655
2006,VA,WWW,1780044,37.73086,-78.376655
2006,VT,HYC,1518665,44.211857,-72.681238
2006,VT,NUC,5106523,44.211857,-72.681238
2006,VT,WND,10688,44.211857,-72.681238
2006,VT,WWW,439222,44.211857,-72.681238
2006,WA,HPS,47099,47.372269,-120.59234
2006,WA,HYC,82007629,47.372269,-120.59234
2006,WA,NUC,9328277,47.372269,-120.59234
2006,WA,ORW,18517,47.372269,-120.59234
2006,WA,OTH,62185,47.372269,-120.59234
2006,WA,WND,1037651,47.372269,-120.59234
2006,WA,WWW,1281187,47.372269,-120.59234
2006,WI,HYC,1678599,44.356004,-89.466198
2006,WI,NUC,12233515,44.356004,-89.466198
2006,WI,ORW,15506,44.356004,-89.466198
2006,WI,OTH,109949,44.356004,-89.466198
2006,WI,WND,101376,44.356004,-89.466198
2006,WI,WWW,773864,44.356004,-89.466198
2006,WV,HYC,1572433,38.720281,-80.649428
2006,WV,ORW,296,38.720281,-80.649428
2006,WV,OTH,6478,38.720281,-80.649428
2006,WV,WND,173757,38.720281,-80.649428
2006,WV,WWW,0,38.720281,-80.649428
2006,WY,HYC,843316,43.001645,-107.55153
2006,WY,OTH,49032,43.001645,-107.55153
2006,WY,WND,759061,43.001645,-107.55153
